0,0.00423728813559322
1,0.004329004329004329
2,0.004484304932735426
3,0.0045045045045045045
4,0.0045045045045045045
5,0.004672897196261682
6,0.004761904761904762
7,0.005681818181818182
8,0.005681818181818182
9,0.0058823529411764705
10,0.006134969325153374
11,0.006134969325153374
12,0.006289308176100629
13,0.006535947712418301
14,0.006756756756756757
15,0.006993006993006993
16,0.0070921985815602835
17,0.007462686567164179
18,0.007692307692307693
19,0.008130081300813009
20,0.00819672131147541
21,0.008547008547008548
22,0.008771929824561403
23,0.00909090909090909
24,0.009259259259259259
25,0.009523809523809525
26,0.009523809523809525
27,0.01020408163265306
28,0.010869565217391304
29,0.010869565217391304
30,0.010869565217391304
31,0.011235955056179775
32,0.011235955056179775
33,0.011235955056179775
34,0.011235955056179775
35,0.011904761904761904
36,0.011904761904761904
37,0.012345679012345678
38,0.012345679012345678
39,0.012345679012345678
40,0.0136986301369863
41,0.0136986301369863
42,0.0136986301369863
43,0.015384615384615385
44,0.015384615384615385
45,0.015384615384615385
46,0.015384615384615385
47,0.015384615384615385
48,0.015384615384615385
49,0.015384615384615385
50,0.015384615384615385
51,0.015625
52,0.015625
53,0.015625
54,0.015625
55,0.015625
56,0.015625
57,0.015625
58,0.017857142857142856
59,0.017857142857142856
60,0.017857142857142856
61,0.017857142857142856
62,0.018867924528301886
63,0.018867924528301886
64,0.018867924528301886
65,0.018867924528301886
66,0.018867924528301886
67,0.018867924528301886
68,0.018867924528301886
69,0.018867924528301886
70,0.018867924528301886
71,0.018867924528301886
72,0.018867924528301886
73,0.018867924528301886
74,0.018867924528301886
75,0.018867924528301886
76,0.018867924528301886
77,0.018867924528301886
78,0.018867924528301886
79,0.018867924528301886
80,0.018867924528301886
81,0.018867924528301886
82,0.02040816326530612
83,0.02040816326530612
84,0.02127659574468085
85,0.02127659574468085
86,0.02127659574468085
87,0.02127659574468085
88,0.023255813953488372
89,0.023255813953488372
90,0.023255813953488372
91,0.023255813953488372
92,0.023255813953488372
93,0.023255813953488372
94,0.023255813953488372
95,0.023255813953488372
96,0.023255813953488372
97,0.023255813953488372
98,0.023255813953488372
99,0.023255813953488372
100,0.023255813953488372
101,0.023255813953488372
102,0.023255813953488372
103,0.023255813953488372
104,0.023255813953488372
105,0.023255813953488372
106,0.023255813953488372
107,0.023255813953488372
108,0.023255813953488372
109,0.023255813953488372
110,0.023255813953488372
111,0.023255813953488372
112,0.025
113,0.025
114,0.025
115,0.025
116,0.025
117,0.025
118,0.025
119,0.025
120,0.025
121,0.025
122,0.025
123,0.025
124,0.025
125,0.025
126,0.025
127,0.025
128,0.025
129,0.025
130,0.025
131,0.025
132,0.025
133,0.025
134,0.025
135,0.025
136,0.025
137,0.025
138,0.025
139,0.025
140,0.025
141,0.025
142,0.025
143,0.025
144,0.025
145,0.025
146,0.025
147,0.025
148,0.025
149,0.025
150,0.025
151,0.025
152,0.025
153,0.025
154,0.025
155,0.025
156,0.025
157,0.025
158,0.025
159,0.025
160,0.025
161,0.025
162,0.025
163,0.025
164,0.025
165,0.025
166,0.025
167,0.025
168,0.025
169,0.025
170,0.025
171,0.025
172,0.025
173,0.025
174,0.025
175,0.025
176,0.025
177,0.025
178,0.025
179,0.025
180,0.025
181,0.025
182,0.025
183,0.025
184,0.025
185,0.025
186,0.025
187,0.025
188,0.025
189,0.025
190,0.025
191,0.025
192,0.025
193,0.025
194,0.025
195,0.025
196,0.025
197,0.025
198,0.025
199,0.025
